#Aplicación Presupuestaria,Denominación,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
     161  61100,Acondicionamiento Depósitos Municipales de Agua,,120000.0,120000.0,
     161  22114,Aguas depuradas para riego,200000.0,,200000.0,
     161  60910,Instalaciones en BT Repetidor La Centinela,,164000.0,164000.0,
     161  60208,Inversiones Red Saneamiento y Pluviales,,80663.38,80663.38,
     161  76129,Saneamiento y Urbanización en El Fraile III Fase,,60280.73,60280.73,
     161  22711,Servicio Abastecimiento de Agua y Alcantarillado,11600000.0,,11600000.0,11545609.8
     161  22502,Tributos de las Entidades Locales,4300000.0,,4300000.0,4596224.68
     430  41002,Al Patronato Municipal de Turismo,1035645.0,,1035645.0,1035645.0
     430  46902,Convenio Regeneración espacio turístico,93718.0,,93718.0,93718.0
     920  62301,Acondicionamiento Ingeniería CPD Municipales.,15000.0,,15000.0,
     920  20200,Arrendamientos de Edificios y otras Construcciones,30000.0,,30000.0,24373.59
     920  23300,Otras indemnizaciones ,5000.0,,5000.0,800.0
     920  22103,Combustibles y carburantes,10000.0,,10000.0,6095.03
     920  12100,Complemento de destino,175000.0,,175000.0,130024.07
     920  12101,Complemento especifico,370000.0,,370000.0,253302.76
     920  12102,Complemento de Residencia,42000.0,,42000.0,30465.07
     920  23020,Dietas del personal no directivo,3000.0,,3000.0,715.23
     920  23120,Locomoción del personal no directivo,8000.0,,8000.0,2071.84
     920  21200,"Reparaciones, man. y conserv. Edificios y otras co",35000.0,,35000.0,18516.52
     920  22605,Elecciones,,,,29345.72
     920  21400,Repar. mant. y conserv. elementos de transporte,7000.0,,7000.0,4460.22
     920  22100,Energía eléctrica,900000.0,,900000.0,673496.6
     920  62617,Equipamiento Informático Centros Cívicios Medianía,32100.0,,32100.0,
     920  21502,Equipamiento Mobiliario Centros Cívicios Medianías,18220.0,,18220.0,500.0
     920  62503,Equipamiento Mobiliario Centros Civicos.,9695.0,,9695.0,
     920  62600,Equipos para Proceso de Información,400000.0,,400000.0,335694.12
     920  22706,Estudios y Trabajos Técnicos,280000.0,,280000.0,73669.16
     920  16200,Formación y perfeccionamiento del Personal,5000.0,,5000.0,5779.0
     920  15100,Gratificaciones,10000.0,,10000.0,32949.03
     920  22203,Informáticas,45000.0,,45000.0,39213.76
     920  22604,"Jurídicos, Contenciosos",200000.0,,200000.0,421456.74
     920  22700,Limpieza y Aseo,2270000.0,,2270000.0,2000334.86
     920  21304,Mantenimiento Aire Acondicionado,18000.0,,18000.0,17857.67
     920  62300,"Maquinaria, Instalaciones y Utillaje",5000.0,,5000.0,5212.74
     920  22002,Material informático no inventariable,250000.0,,250000.0,293245.11
     920  22607,Oposiciones y pruebas selectivas,5000.0,,5000.0,7796.55
     920  22000,Ordinario no inventariable,20000.0,,20000.0,35572.36
     920  13100,Retribuciones personal temporal,335000.0,,335000.0,284370.85
     920  22616,Plan de Formación Interno Empleados Públicos,10000.0,,10000.0,11993.65
     920  22201,Postales,300000.0,,300000.0,204502.28
     920  22001,"Prensa, revistas, libros y otras publicaciones",10000.0,,10000.0,19421.75
     920  22401,Primas de seguros vehículos municipales.,3000.0,,3000.0,2240.0
     920  15000,Productividad,13120.0,,13120.0,337.48
     920  22105,Productos alimenticios,18000.0,,18000.0,12431.6
     920  22110,Productos de limpieza y aseo,1000.0,,1000.0,211.21
     920  22603,Publicación en Diarios Oficiales,9000.0,,9000.0,6714.44
     920  22602,Publicidad y Propaganda,65000.0,,65000.0,76122.7
     920  21600,Repar. mant. y cons. Equipos para procesos informa,31400.0,,31400.0,12665.1
     920  21500,Repar. mant. y cons. Mobiliario,2000.0,,2000.0,2224.14
     920  21000,"Reparaciones, man. y conserv. infraestructuras y b",1000.0,,1000.0,
     920  13000,Retribuciones personal laboral fijo,290000.0,,290000.0,262148.29
     920  14301,Retribuciones personal afecto a programas,145000.0,,145000.0,118511.93
     920  16000,Seguridad Social,520000.0,,520000.0,508188.96
     920  22701,Seguridad,18000.0,,18000.0,17579.76
     920  22713,Servicio de mantenimiento de vías y edificios,320000.0,,320000.0,59.4
     920  22716,Servicio de Mantenimiento Eléctrico de Edificios,72000.0,,72000.0,62360.31
